NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050079300,101,제주시도련1동2008,33.51428556,126.5806661
4050079301,101,도련일동2008,33.51592768,126.5806473
4050079500,101,동제주새마을금고본점,33.52128772,126.5809815
4050079600,101,제주시삼양2동2196-1,33.51961832,126.5854658
4050079700,101,매화공원,33.51709522,126.5862527
4050079701,101,삼양이동2002,33.51734356,126.5814908
4050079800,101,제주시도련2동532-2,33.51709472,126.5887343
4050079900,102,용수리4719-1,33.32003869,126.1796517
4050080000,102,청수리3389,33.30590718,126.2507582
4050080100,101,청수리144-4,33.30475733,126.2563077
4050080200,102,청수리1077-8,33.2979997,126.2455712
4050080300,102,용수리4719-1,33.33282894,126.1757645
4050080400,102,신창리948-1,33.33734515,126.1857761
4050080500,102,판포리2843-1,33.36175918,126.2002747
4050080600,102,조수리817-2,33.34645263,126.2254102
4050080700,102,봉성리4554-11,33.35826852,126.3622108
4050080800,101,봉성리4554-13,33.36198477,126.3607859
4050080900,102,어음리산61,33.38000779,126.3606483
4050081000,102,대림리1900-1,33.42011633,126.2652792
4050081100,101,대림리1831-9,33.41875316,126.2655188
4050081200,101,대림리1885-1,33.42012801,126.2655688
4050081300,101,대림리1885-1,33.42014467,126.2665687
4050081400,102,대림리56-11,33.42225285,126.2862545
4050081500,102,곽지리1575-2,33.4494166,126.3046028
4050081600,102,애월리2628,33.46069876,126.3219012
4050081700,102,애월리686-1,33.45896784,126.3230303
4050081800,102,한국가스공사,33.47037269,126.3207888
4050081900,102,소길리1370,33.44635886,126.3710096
4050082000,102,신엄리3208,33.47665553,126.3715094
4050082100,101,신엄리831-1,33.47486406,126.3723968
4050082200,102,신엄리3208,33.47514737,126.3731092
4050082300,102,신엄리1212-3,33.47435578,126.3708094
4050082400,102,수산리1186-41,33.45961581,126.3889954
4050082500,101,하귀1리586,33.48052193,126.4128808
4050082600,102,하귀1리586,33.47986367,126.4130933
4050082700,101,하귀1리587,33.48063026,126.4133057
4050082800,101,하귀1리562,33.48470482,126.415943
4050082900,102,하귀1리46-1,33.48639632,126.4197801
4050083000,102,하귀2리1899-3,33.47734724,126.4028566
4050083100,102,노형동3827,33.41135487,126.4938492
4050083200,102,연동2488-435,33.42033724,126.4995361
4050083300,102,노형동3770,33.45737475,126.4794252
4050083400,101,한라수목원입구교차로,33.4688985,126.4842622
4050083500,102,노형동569-1,33.46879851,126.4836372
4050083600,102,외도일동2552-16,33.48160525,126.4386285
4050083700,102,외도일동124-2,33.48397999,126.4380161
4050083800,102,도평동1403,33.47938053,126.4480902
4050083900,102,노형동3773,33.47483942,126.4616266
4050084000,102,외도이동307-1,33.49457047,126.4333664
4050084100,101,외도이동324-3,33.4939622,126.4336039
4050084200,101,노형동2598-2,33.48974616,126.473788
4050084300,101,외도이동2552-28,33.49502876,126.4348913
4050084400,102,외도이동307-1,33.49530373,126.4346413
4050084500,101,이호이동932-7,33.49367068,126.4600266
4050084600,101,이호이동927-3,33.49310407,126.4600891
4050084700,102,이호이동918-4,33.49217084,126.4602141
4050084800,102,이호이동1962-1,33.49156257,126.4593517
4050084900,101,노형동3815,33.48371352,126.47975
4050085000,101,노형동3791-1,33.48318858,126.4799875
4050085100,101,노형동3816,33.48467174,126.47945
4050085200,101,노형동3816,33.4841718,126.4795375
4050085300,101,노형동3816,33.48488005,126.4785876
4050085400,101,노형동3815,33.4844801,126.4783626
4050085500,101,노형동3815,33.48431344,126.4775752
4050085600,101,노형동3815,33.48293026,126.4760128
4050085700,101,노형동3796-6,33.48124712,126.4778127
4050085800,101,노형동3805,33.48243031,126.4749504
4050085900,101,노형동3819,33.47945563,126.4743255
4050086000,101,노형동3819,33.48163039,126.4740255
4050086100,101,노형동3815,33.48406347,126.4781251
4050086200,101,노형동행정복지센터,33.48395515,126.4771627
4050086300,101,노형동행정복지센터,33.48365518,126.4768377
4050086400,101,노형동3815,33.48382184,126.4788376
4050086500,101,노형동행정복지센터,33.48363019,126.4778626
4050086600,101,노형동행정복지센터,33.48321356,126.4776252
4050086700,101,노형동3817,33.48337189,126.4787001
4050086800,101,노형동3817,33.48292193,126.4785001
4050086900,101,노형동행정복지센터,33.48238032,126.4770127
4050087000,101,노형동3820,33.48130544,126.4767503
4050087100,101,노형동3818,33.4819887,126.4767503
4050087200,101,노형동3818,33.48149708,126.4763753
4050087300,101,노형동3819,33.48043886,126.4754129
4050087400,102,노형동3819,33.47848074,126.4754879
4050087500,101,노형중학교,33.48016389,126.4758878
4050087600,101,노형동3819,33.47951397,126.4775877
4050087700,102,노형동3766,33.48155538,126.4701758
4050087800,101,도두일동1230-1,33.49792861,126.4761877
4050087900,101,도두일동2612-16,33.49943678,126.47885
4050088000,102,노형동3764,33.47021503,126.4870744
4050088100,101,연동260,33.49095443,126.4894741
4050088200,102,오라삼동2993-1,33.4874382,126.503073
4050088300,102,오라이동1998-1,33.48942134,126.5095099
4050088400,101,오라이동3827-6,33.4875299,126.5128846
4050088500,101,오라이동3827-6,33.48748824,126.5134971
4050088600,102,오라이동3827-6,33.48666333,126.5129346
4050088700,101,도남동1070,33.48735497,126.5243711
4050088800,104,고지1교,33.48735914,126.5181411
4050088900,104,고지1교,33.48737994,126.5191716
4050089000,101,도남동1052,33.48736328,126.520159
